segment_id	text	category	duration	audio_path
POD0000000696_S0000034	AND THE ENERGY IN THAT CHURCH <COMMA> THE ENERGY IN THAT SANCTUARY <COMMA>	6	5.25	POD0000000696_S0000034.wav
POD0000000712_S0000443	BUT I DON'T THINK THAT'S WHAT YOU DO <PERIOD>	6	2.5800781	POD0000000712_S0000443.wav
POD0000000328_S0000053	THE OPERATIONS OF THE YARD <COMMA> THE SHIPS THAT HAD TO BE DEVELOPED IN ORDER TO CARRY MORE CONTAINERS <PERIOD>	14	5.1900024	POD0000000328_S0000053.wav
AUD0000001801_S0001085	YOU MUST PREPARE TO FIGHT WITHOUT ACHILLES <PERIOD>	28	2.4697266	AUD0000001801_S0001085.wav
YOU0000003433_S0000041	THAT HEY <COMMA> LOOK AT THAT ACOSTA USED TO WORK FOR <PERIOD> SO A BUNCH OF RICH PEOPLE GET TOGETHER AND GO <COMMA> HEY <COMMA> SHOULD WE LET OUR BUDDY OFF <QUESTIONMARK> WELL <COMMA> YOU GUYS ARE REPRESENTING HIM <PERIOD> SO OKAY <COMMA> SO FINE <PERIOD> LET'S LET HIM OFF <PERIOD>	12	8.829987	YOU0000003433_S0000041.wav
YOU0000000171_S0001642	THEN THEY DESCENDED TO THE KITCHEN BELOW <PERIOD>	21	2.4301758	YOU0000000171_S0001642.wav
YOU0000003102_S0000245	PARISHIONERS WERE GOING TO MARCH ON THE JAIL AFTERWARDS WHERE ONE OF THEIR COLLEAGUES HAD BEEN UNFAIRLY IMPRISONED <PERIOD>	0	8.189941	YOU0000003102_S0000245.wav
AUD0000001872_S0000047	A SCOUT HORSE THAT HAS A REPUTATION DOES NOT PLAY WITH IT <PERIOD>	28	3.4899902	AUD0000001872_S0000047.wav
YOU0000000677_S0000085	I HAVE ALSO DEFINED THE ICON CONTENT FOR THESE NEWLY ADDED TOOLBAR ITEMS <PERIOD>	22	4.720001	YOU0000000677_S0000085.wav
POD0000000536_S0000161	AND THE SENSE OF RESILIENCE ONE HAS <COMMA>	6	3.630005	POD0000000536_S0000161.wav
YOU0000005620_S0000029	YOU'LL ALSO SEE SUSAN HOPE BARD <COMMA> TECHSOUP'S EDUCATION AND TRAINING MANAGER <COMMA> WHO WILL BE ON-HAND TO HELP ANSWER YOUR QUESTIONS AND HELP YOU WITH ANY TECHNICAL ISSUES <PERIOD>	21	8.679993	YOU0000005620_S0000029.wav
AUD0000000086_S0001937	THEY WILL NOT BE SOLD TO YOU <PERIOD>	28	1.9003906	AUD0000000086_S0001937.wav
POD0000003312_S0000058	YOU KNOW <COMMA> THERE WASN'T AN ISSUE <COMMA> REALLY <PERIOD> LIKE <COMMA> EVERYBODY WAS COOL <PERIOD> LIKE <COMMA> IT WAS THERE WAS NOT A PROBLEM <COMMA>	6	4.919983	POD0000003312_S0000058.wav
AUD0000000931_S0000140	THERE WERE THE SAME COARSE <COMMA> HOARSE-VOICED WOMEN IN THE MARKET <COMMA>	28	3.8099976	AUD0000000931_S0000140.wav
POD0000006076_S0000274	WE CAN ACTUALLY INFER A LOT OF THE OUTPUT SCHEMAS AS WELL <PERIOD>	17	2.8798828	POD0000006076_S0000274.wav
POD0000005452_S0000307	THE EVASIONS AND SO FORTH <COMMA>	6	1.710083	POD0000005452_S0000307.wav
AUD0000001133_S0001727	AND SO ESPOUS'D TO DEATH <COMMA>	28	2.6103516	AUD0000001133_S0001727.wav
YOU0000005458_S0000341	I FEEL BEING AT SCHOOL GETTING FACE TIME WITH THE TEACHER EVERY DAY IS SO IMPORTANT AND WILL HELP WITH CONSISTENCY FOR THESE KIDS <PERIOD>	21	7.0200195	YOU0000005458_S0000341.wav
POD0000003780_S0000049	INCENSE MIX <COMMA>	6	1.3799744	POD0000003780_S0000049.wav
POD0000005244_S0000390	OR I CAN GO OUT AND DO SOMETHING BEAUTIFUL WITH HER <PERIOD>	18	3.1501465	POD0000005244_S0000390.wav
POD0000000880_S0000097	AND <COMMA> YOU KNOW <COMMA> SOMEHOW OR OTHER <COMMA> AGAINST OUR WILL SOMETIMES <COMMA> WE ARE BEING THRUST BACK TO THESE ANCIENT AND VERY NOBLE AND BEAUTIFUL TRUTHS <PERIOD>	6	10.349976	POD0000000880_S0000097.wav
YOU0000001617_S0002026	WE DIDN'T SEE OIL RE-MOBILIZATION	21	2.0996094	YOU0000001617_S0002026.wav
AUD0000001417_S0000170	WHERE ONE OR TWO LAMPS WERE BEGINNING TO LIGHT THEIR LEMON SPARKS <PERIOD>	28	4.1099854	AUD0000001417_S0000170.wav
AUD0000000145_S0000468	NATURALLY FLUFFY <COMMA> IT NEARLY CONCEALED THE WHITE RIBAND THAT RAN THROUGH IT <COMMA>	28	5.210083	AUD0000000145_S0000468.wav
POD0000001072_S0000023	AND THEN IT MOVES THAT BIT WHEN IT SAYS <COMMA>	6	2.7599945	POD0000001072_S0000023.wav
YOU0000001269_S0000162	SO WE KNOW IT'S RELATIVELY CLOSE <COMMA> WE SHOULD PROBABLY HEAD THERE <PERIOD>	24	3.0900269	YOU0000001269_S0000162.wav
AUD0000000931_S0000156	I DO NOT KNOW THE EXACT DATE <COMMA>	28	1.9500122	AUD0000000931_S0000156.wav
YOU0000004032_S0000208	IS THE EXPRESSION OF THE GENEROUS AND CIVIC-MINDED QUALITIES OF INDIVIDUALS THROUGH INSTANCES OF GIFT EXCHANGE AND HOSPITALITY <COMMA>	2	7.579956	YOU0000004032_S0000208.wav
POD0000005731_S0000735	THE FEAR OF ALWAYS BEING DEPRESSED <COMMA>	3	2.0700684	POD0000005731_S0000735.wav
POD0000001264_S0000012	DIFFERENCES OVER CALCULATING THE DATE OF EASTER WERE AMONG THE DISPUTES THAT LED TO THE ELEVENTH CENTURY SCHISM BETWEEN THE ANCIENT CHURCH CENTERS OF CONSTANTINOPLE AND ROME <PERIOD>	6	9.940002	POD0000001264_S0000012.wav
YOU0000005458_S0002160	WHAT OPPORTUNITIES WILL VIRTUAL STUDENTS HAVE FOR ENRICHMENT SUCH AS CHOIR <COMMA> BAND <COMMA> LEADERSHIP PROGRAMS LIKE DAVIS PALS <COMMA> ART <COMMA> DRAMA <COMMA> ET CETERA <QUESTIONMARK>	21	8.199219	YOU0000005458_S0002160.wav
AUD0000000613_S0001267	THAT INDEFATIGABLE SPIRIT <COMMA> MASTER SIMON <COMMA>	28	3.4003906	AUD0000000613_S0001267.wav
AUD0000000443_S0000349	THE DOORS SWING OPEN AND A SPIRITED HORSE IS LED OUT <PERIOD>	28	3.9899902	AUD0000000443_S0000349.wav
AUD0000001440_S0000179	I HAVE NOT CALLED OUT <COMMA>	28	1.3499756	AUD0000001440_S0000179.wav
YOU0000001627_S0000386	BECAUSE MAYBE THE ONLY REASON YOU'RE HERE RECEIVING YOUR DIPLOMA IS BECAUSE YOU WERE AFRAID TO FAIL <PERIOD>	21	6.6601562	YOU0000001627_S0000386.wav
YOU0000001775_S0001370	I REALLY HOPE THAT COUNCIL TAKES THE RECOMMENDATION OF STAFF <COMMA>	12	2.9697266	YOU0000001775_S0001370.wav
YOU0000001807_S0000102	OR RIGHT FOR YOUR PARAGRAPHS <PERIOD> YOU CAN INDENT <PERIOD>	21	2.7000122	YOU0000001807_S0000102.wav
POD0000006317_S0000339	YOU'RE EFFECTIVELY LIKE A NEW PERSON <PERIOD>	17	1.7700195	POD0000006317_S0000339.wav
POD0000005412_S0000423	WHICH IS MORE IMPORTANT THAN YOU WOULD EVER THINK IN TRYING TO GET A PRODUCT ADOPTED <COMMA>	6	3.8098145	POD0000005412_S0000423.wav
AUD0000000515_S0001099	THAT PUT JOSEPH INTO PRISON <PERIOD>	28	2.0898438	AUD0000000515_S0001099.wav
POD0000005509_S0000307	WHAT ARE THE RULES <COMMA> IN OTHER WORDS <QUESTIONMARK>	6	1.6199951	POD0000005509_S0000307.wav
AUD0000000317_S0000513	THE HOUSE <COMMA> THE STABLES EVERYTHING WAS BURNED <COMMA> UNDER CIRCUMSTANCES THAT POINTED STRONGLY TO AN INCENDIARY <COMMA>	28	6.3601074	AUD0000000317_S0000513.wav
YOU0000000875_S0000204	HER HOBBIES INCLUDE CYCLING <COMMA> TENNIS <COMMA>	21	2.8199463	YOU0000000875_S0000204.wav
POD0000001240_S0000275	ALTRUISM <PERIOD> ALL OF THESE	6	2.25	POD0000001240_S0000275.wav
YOU0000000171_S0003376	SAID MR <PERIOD> POLLY <PERIOD>	21	1.3994141	YOU0000000171_S0003376.wav
POD0000003392_S0000342	THANK YOU FOR LISTENING <PERIOD> I'M SAM SANDERS <PERIOD> TALK SOON	6	3.1499023	POD0000003392_S0000342.wav
AUD0000000820_S0000600	SUPPOSE THERE WAS A GRATE <COMMA>	28	2.25	AUD0000000820_S0000600.wav
YOU0000001585_S0002377	I WALK WITH A CERTAIN PRIDE AND MOVE BY A CODE THAT GO FOR WHAT WE KNOW <PERIOD>	21	4.1992188	YOU0000001585_S0002377.wav
AUD0000001801_S0001156	FAIR PRINCE <COMMA> HERE IS GOOD BROKEN MUSIC <PERIOD>	28	2.6699219	AUD0000001801_S0001156.wav
YOU0000000851_S0000019	HE OUTSPENT BRYAN BY A FACTOR OF FIVE <PERIOD>	21	2.8499985	YOU0000000851_S0000019.wav
YOU0000004854_S0002462	I <PERIOD> MR <PERIOD> JONES	12	1.6992188	YOU0000004854_S0002462.wav
AUD0000000444_S0001711	AY <COMMA> AY <COMMA> I DO NOT DOUBT IT <COMMA> DEAR MARWOOD <PERIOD>	28	3.6298828	AUD0000000444_S0001711.wav
YOU0000004206_S0000615	BUT A CHILD OF GOD BY FAITH <COMMA>	0	2.25	YOU0000004206_S0000615.wav
POD0000005244_S0000217	IT WAS DIFFICULT FOR HIM TO EAT <PERIOD> HE HAD STOMACH PROBLEMS <PERIOD>	18	3.8100586	POD0000005244_S0000217.wav
YOU0000001791_S0000061	TOUR CASE <PERIOD>	25	1.4099731	YOU0000001791_S0000061.wav
AUD0000001157_S0000396	ON THE PRETENCE THAT THEY SAW HIM THERE <PERIOD>	28	2.8199463	AUD0000001157_S0000396.wav
YOU0000002073_S0000154	BUT WHEN WE ALL USE THAT SAME HASHTAG WE ARE ABLE TO SHARE OUR STORIES TOGETHER AND IT REALLY SPEAKS TO THE POWER OF THIS CAMPAIGN <PERIOD>	21	6.75	YOU0000002073_S0000154.wav
POD0000005660_S0001401	THAT WAY TO ANY OF HER OTHER BOYFRIENDS OR TO MY DAD'S GIRLFRIENDS AND MY STEPMOM <PERIOD>	3	4.709961	POD0000005660_S0001401.wav
POD0000003504_S0000313	BUT FUN FACT BEFORE ALL OF THIS POLITICKING ACROSS ONE OF THE BIGGEST AND MOST IMPORTANT STATES IN THE COUNTRY MY HOME STATE OF TEXAS HE WAS IN A PUNK ROCK BAND	6	8.790039	POD0000003504_S0000313.wav
AUD0000000443_S0000455	OF COURSE THERE HAD BEEN AT THE OUTSET A FEW DISSENTING OPINIONS <COMMA>	28	3.8100586	AUD0000000443_S0000455.wav
AUD0000000409_S0000781	IF THEY HAVEN'T GOT TO IT <PERIOD>	28	1.3798828	AUD0000000409_S0000781.wav
POD0000000568_S0000454	THIS FREE COLLECTION IS ORGANIZED BY SUBJECT AND FEATURES ADDITIONAL TOOLS FOR LEARNING <PERIOD>	6	5.2800293	POD0000000568_S0000454.wav
POD0000002927_S0000093	ARE YOU NAMED AFTER ANYONE <QUESTIONMARK>	6	1.4400024	POD0000002927_S0000093.wav
AUD0000000727_S0001169	FOR A WHOLE MONTH I HAVE DONE NOTHING BUT SEEK YOU EAGERLY <PERIOD>	28	4.1098633	AUD0000000727_S0001169.wav
POD0000006020_S0000029	IS THE THING THAT YOU DO YOUR QUERIES AGAINST <COMMA>	17	2.4300232	POD0000006020_S0000029.wav
YOU0000005160_S0000604	THEY THOUGHT WOULD WORK AND HE WOULDN'T LOOSE HIS BEAUTIFUL LONG HAIR <PERIOD>	21	3.459961	YOU0000005160_S0000604.wav
YOU0000002801_S0000344	AND MANY TIMES THEY'RE GUESSING AT THEIR ARRIVAL DATE AND THE NAME OF THE SHIP <PERIOD>	0	3.959961	YOU0000002801_S0000344.wav
POD0000005196_S0000044	I THINK SO <PERIOD> THINK ABOUT SOMEBODY FALLING DOWN <PERIOD>	18	2.5200195	POD0000005196_S0000044.wav
YOU0000002801_S0000523	I WROTE YOU INFORMATION ABOUT FINDING MY MY GRANDFATHER'S IMMIGRATION AND HE WAS <COMMA>	0	7.2001953	YOU0000002801_S0000523.wav
POD0000000576_S0000248	AND SO I THINK ONE OF THE THINGS THAT WE'VE BEEN REALLY INTENTIONAL ABOUT IN THE METHODOLOGY OF THE PEOPLE'S SUPPER IN PARTICULAR IS THAT WE DON'T LEAD WITH QUESTIONS AROUND YOUR POLITICAL IDENTITY OR WHAT YOU THINK ABOUT	6	11.429932	POD0000000576_S0000248.wav
YOU0000004146_S0000055	UNFORTUNATELY <COMMA> PEOPLE DON'T TAKE THE WORD OF GOD LITERALLY OR SERIOUSLY <PERIOD>	2	5.0700073	YOU0000004146_S0000055.wav
YOU0000005780_S0000269	GOD'S JUDGMENT THAT STARTS WITH THE HOUSE OF GOD IS THE JUDGMENT BEFORE THE GREAT WHITE THRONE <EXCLAMATIONPOINT>	2	4.540039	YOU0000005780_S0000269.wav
AUD0000000271_S0000400	THEIR WINGS ARE BROKEN <COMMA> THEIR BODIES SHRIVELED AND COVERED WITH WOUNDS <PERIOD>	28	4.319824	AUD0000000271_S0000400.wav
AUD0000000708_S0001604	MAKING A SHELTER FOR THEM AGAINST THE RAINS <PERIOD>	28	3.0	AUD0000000708_S0001604.wav
YOU0000004338_S0000165	IAN <QUESTIONMARK> HI <COMMA> KIRK <PERIOD>	15	1.079956	YOU0000004338_S0000165.wav
POD0000001144_S0000327	PADRAIG IS A THEOLOGIAN AND POET <COMMA> AND HAS BEEN A LEADER OF CORRYMEELA <COMMA>	6	4.4399414	POD0000001144_S0000327.wav
YOU0000004762_S0000052	RIGHT <COMMA> SO WE'RE GONNA CHANGE THIS IMAGE RIGHT OVER HERE <COMMA>	21	3.8099976	YOU0000004762_S0000052.wav
YOU0000003048_S0001804	I'M ALWAYS HAPPY <PERIOD>	15	1.4101562	YOU0000003048_S0001804.wav
YOU0000005340_S0000048	CAN YOU HELP ME INVEST IN REAL ESTATE <QUESTIONMARK> I MEAN <COMMA>	22	2.1399841	YOU0000005340_S0000048.wav
POD0000003145_S0000077	BUT A LOT OF YOUR WORK HAS ACTUALLY TRIED TO BROADEN THAT IDEA AND SAID <COMMA> YES <COMMA> THAT WAS THEN <COMMA>	6	5.26001	POD0000003145_S0000077.wav
AUD0000001381_S0001859	DON'T ASK ME WHO MADE THE WELL ENTRANCE OR THE LITTLE STAIRWAY FOR I DON'T KNOW <PERIOD>	28	4.5	AUD0000001381_S0001859.wav
AUD0000001417_S0001962	HE WAS STANDING ON THE LEFT LEG AND THE RIGHT DRAWN UP AT A SHARP ANGLE <COMMA>	28	4.9003906	AUD0000001417_S0001962.wav
YOU0000001377_S0000584	EIGHT <COMMA> SEVEN <COMMA> TWO <COMMA> ONE <PERIOD>	25	2.3701172	YOU0000001377_S0000584.wav
AUD0000000145_S0001785	I HAVE TRIED TO ACCOMPLISH THE IMPOSSIBLE <PERIOD>	28	2.9702148	AUD0000000145_S0001785.wav
POD0000003204_S0000284	JEANETTA ALSO FINDS HERSELF DRAWN TO PEOPLE WHO HAPPEN TO HAVE THE SAME NAME WHEN I MEET ANOTHER JEANETTA <COMMA>	6	6.6899414	POD0000003204_S0000284.wav
AUD0000001872_S0000145	GIVE IT INTO HER KEEPING SHE WILL MAKE IT YOUNG AGAIN <COMMA> SHE WILL REFRESH IT <COMMA> SHE WILL MAKE IT SING <PERIOD>	28	5.960022	AUD0000001872_S0000145.wav
POD0000006301_S0000274	VISUALIZE KEY METRICS <COMMA> SET ALERTS TO IDENTITY ANOMALIES AND COLLABORATE WITH YOUR TEAM TO TROUBLESHOOT AND FIX ISSUES FAST <PERIOD>	17	8.609863	POD0000006301_S0000274.wav
POD0000000944_S0000076	ALL THE THINGS THAT PEOPLE DID THAT WERE	6	3.539978	POD0000000944_S0000076.wav
YOU0000004040_S0000327	IS CRUCIAL FOR THE HEZBOLLAH <COMMA>	21	2.0700684	YOU0000004040_S0000327.wav
YOU0000001007_S0000147	PAGE ROLL BACKS <PERIOD>	21	1.5300293	YOU0000001007_S0000147.wav
AUD0000001137_S0000517	THAT THOUGHT BY WHAT I CAN NOW NEAREST APPROACH TO SAY IT <COMMA>	28	5.319824	AUD0000001137_S0000517.wav
POD0000000480_S0000290	AND THERE IS NOT A SPECK OF EXISTENCE OF THAT RAINBOW THAT REMAINS <PERIOD> IT'S ALL GONE <COMMA>	6	5.699951	POD0000000480_S0000290.wav
YOU0000001651_S0000907	THERE'S INFORMATION THAT HAS COME TO THE TWENTY BUT IT IS <COMMA> BY THE WAY <COMMA> TWELVE LAPS TO GO <PERIOD> BUT THAT INFORMATION WAS TO <PERIOD>	13	8.230469	YOU0000001651_S0000907.wav
POD0000000856_S0000380	I GUESS I WOULD BE REMISS IF I DIDN'T ASK YOU THIS HARD QUESTION <PERIOD> I MEAN <COMMA>	6	3.9299316	POD0000000856_S0000380.wav
AUD0000000694_S0001664	HE PUTS HIS HANDS ON THE BOY'S SHOULDERS <PERIOD>	28	3.1904297	AUD0000000694_S0001664.wav
YOU0000000041_S0000018	SO FOR EXAMPLE WHEN I SAY MY NAME <COMMA>	21	2.4400024	YOU0000000041_S0000018.wav
AUD0000000515_S0001511	HE KNEW THEN WHAT WAS WRONG <PERIOD>	28	2.2202148	AUD0000000515_S0001511.wav
AUD0000000086_S0000738	GOOD-BYE <PERIOD>	28	0.84033203	AUD0000000086_S0000738.wav
AUD0000000047_S0000475	THERE WERE PAPA'S STOUT TOP BOOTS MAMA'S PRETTY BUTTONED SHOES NEXT THEN UNCLE JACK'S <COMMA> DONALD'S <COMMA> PAUL'S AND HUGH'S AND AT THE END OF THE LINE HER OWN LITTLE WHITE WORSTED SLIPPERS <PERIOD>	28	12.189941	AUD0000000047_S0000475.wav
POD0000005684_S0001318	AND <COMMA>	3	0.83984375	POD0000005684_S0001318.wav
YOU0000004002_S0001766	BUT THERE ARE PEOPLE IN THIS TOWN WHO ARE IN CHARGE OF THE FOREIGN AID <PERIOD>	12	3.5	YOU0000004002_S0001766.wav
AUD0000000537_S0000073	AND WHEN SAD YOU HOWL LIKE A LOW COMEDIAN <PERIOD>	28	3.2700195	AUD0000000537_S0000073.wav
AUD0000000409_S0000607	JAN SPRAWLED OUT <COMMA> MARA BESIDE HIM <COMMA> HER TREMBLING BODY PRESSED AGAINST HIS <PERIOD>	28	5.0700684	AUD0000000409_S0000607.wav
POD0000005196_S0000216	I FEEL LIKE THIS BOOK CANNOT SOLVE THE PROBLEM OF PEOPLE LAUGHING WHEN THEY SHOULDN'T <PERIOD>	18	3.959961	POD0000005196_S0000216.wav
YOU0000001783_S0000047	BUT WHEN DO YOU FEEL MOST HAPPY <COMMA>	25	1.9200134	YOU0000001783_S0000047.wav
POD0000003696_S0000149	AND SO A YEAR LATER IN TWO THOUSAND AND FIFTEEN <COMMA>	6	2.5	POD0000003696_S0000149.wav
AUD0000000341_S0001363	ALL TO BE NICE ALL TO BE NO SO <PERIOD>	28	2.9697266	AUD0000000341_S0001363.wav
POD0000002935_S0000136	SHE MANAGED TO MAKE FRIENDS WITH SARAH <PERIOD> THEY MANAGED TO BEAT THE ODDS <PERIOD>	6	4.049988	POD0000002935_S0000136.wav
POD0000006253_S0000057	HOW DO THE PERFORMANCE CHARACTERISTICS OF THOSE TWO DIFFERENT ENVIRONMENTS COMPARE TO ONE ANOTHER <QUESTIONMARK>	17	4.769989	POD0000006253_S0000057.wav
POD0000005104_S0000465	LESS THAN THREE YEARS AFTER THE INITIAL LAUNCH OF THE COMPANY AND LESS THAN TWO YEARS AFTER THE MERGER <PERIOD>	1	7.7700195	POD0000005104_S0000465.wav
YOU0000003048_S0001802	AND I WRITE THAT TO YOU <COMMA> THE FIRST SECOND I TOLD YOU I AM A GIVER I'M ALWAYS GIVER <PERIOD>	15	6.0703125	YOU0000003048_S0001802.wav
YOU0000002253_S0000051	THAT'S A SCROTUM <PERIOD>	0	1.5599976	YOU0000002253_S0000051.wav
YOU0000005780_S0001770	BELIEVERS WHO DON'T PRACTICE GOD'S WORD WILL NOT RECEIVE THE TRUTH <PERIOD>	2	4.169922	YOU0000005780_S0001770.wav
YOU0000003048_S0002586	THE BEAUTY OF IT IS THAT EVEN THE PHYSICAL	15	4.2001953	YOU0000003048_S0002586.wav
POD0000001416_S0000302	ESTHER HAD GONE FROM SAYING NO TO ANY ROMANTIC INVOLVEMENT WHATSOEVER TO TRANSFORMING HER APARTMENT INTO A LOVE PAD <PERIOD>	6	6.630005	POD0000001416_S0000302.wav
YOU0000001585_S0000144	IT WAS STORIED <PERIOD>	21	1.3500366	YOU0000001585_S0000144.wav
YOU0000002899_S0000445	IT IS CLEAR TO EVERYONE <COMMA> IT WILL BE A REAL BLOODBATH <PERIOD> A	21	3.540039	YOU0000002899_S0000445.wav
AUD0000000515_S0000544	THAT I SUPPOSE THAT MADE THEE KNIGHT <COMMA>	28	2.4499512	AUD0000000515_S0000544.wav
YOU0000004146_S0000401	WHO KNOWS WHAT'S GOING TO HAPPEN TO IT <QUESTIONMARK>	2	1.8598633	YOU0000004146_S0000401.wav
POD0000005825_S0001229	OR I LET MYSELF LIVE ANOTHER DAY STILL KNOWING I HAVE THE DYNAMITE STRAPPED TO MY CHEST EVERY DAY <PERIOD>	3	5.1401367	POD0000005825_S0001229.wav
AUD0000001440_S0000141	SAY <COMMA> WHEN SHALL IT BE <QUESTIONMARK>	28	1.4699707	AUD0000001440_S0000141.wav
POD0000003909_S0000088	BUT NOW THAT GM WAS INVOLVED <COMMA> TODD'S PRESIDENT COMES AND FINDS HIM AND SAYS <COMMA>	6	4.3199463	POD0000003909_S0000088.wav
YOU0000005530_S0000260	IT SEEMED CERTAIN THAT THE CURWEN WHO MUST BE DESTROYED COULD BE NO OTHER THAN THE BEARDED AND SPECTACLED STRANGER <PERIOD>	24	7.01001	YOU0000005530_S0000260.wav
YOU0000000171_S0007117	STOOD UP <PERIOD>	21	0.9003906	YOU0000000171_S0007117.wav
AUD0000000341_S0000225	ONLY A WHITE AND RED ARE BLACK <COMMA>	28	2.369995	AUD0000000341_S0000225.wav
POD0000003328_S0000077	AND THEN AFTER THE RECENT PRESIDENTIAL ELECTION <COMMA>	6	3.420044	POD0000003328_S0000077.wav
AUD0000000521_S0000517	WENT THROUGH A STRANGE MANIPULATION OF HIS HEAD AND EARS AFTER WHICH HE COULD HEAR PERFECTLY <COMMA>	28	7.1398926	AUD0000000521_S0000517.wav
YOU0000004477_S0000193	SO THE FIRST ONE IS <COMMA>	21	1.5	YOU0000004477_S0000193.wav
POD0000005212_S0000192	BEING FOXES <COMMA> HAVING ONE BIG IDEA <PERIOD>	18	2.880005	POD0000005212_S0000192.wav
YOU0000005224_S0001534	STREETSCAPES <PERIOD>	12	1.1396484	YOU0000005224_S0001534.wav
AUD0000001137_S0000993	ITS UNITY IS ONLY PHENOMENAL <PERIOD>	28	3.5698242	AUD0000001137_S0000993.wav
YOU0000005388_S0000280	THEY WANNA FORGET THEIR SHAME <COMMA>	2	1.7700195	YOU0000005388_S0000280.wav
YOU0000001857_S0001131	MR <PERIOD> CHAIRMAN <COMMA> THAT WAS OUR LAST SPEAKER <PERIOD> I WENT BACK THROUGH THE LIST TO SEE THE SPEAKERS THAT WE MISSED AND NONE OF THEM ARE PRESENT <PERIOD> SO THAT IS OUR LAST VIRTUAL SPEAKER <PERIOD>	10	8.760254	YOU0000001857_S0001131.wav
AUD0000000515_S0001582	AND THROUGH GREAT STRENGTH HE BEAT HIM DOWN TO THE EARTH <COMMA>	28	3.3300781	AUD0000000515_S0001582.wav
AUD0000001124_S0000657	HAVE WHELMED THEM BOTH <COMMA> CONFOUNDING MAN AND WIFE <PERIOD>	28	3.1796875	AUD0000001124_S0000657.wav
YOU0000004704_S0000347	ANOTHER REALLY INTERESTING THING I THINK WAS SAID EARLIER IS DATA DEBT SUCKS AND YOU'RE GOING TO REGRET IT LATER <PERIOD>	21	6.790039	YOU0000004704_S0000347.wav
YOU0000005522_S0000747	I THINK WHAT HAPPENS IS THAT SYSTEM MEMBERS ARE AFRAID THAT THEIR HEAD MATES WON'T WANT IT <PERIOD>	21	5.73999	YOU0000005522_S0000747.wav
POD0000004854_S0000249	BELONGING TO THE OLD SLAVE CLASS OR THEIR DESCENDANTS <COMMA>	6	3.5999756	POD0000004854_S0000249.wav
POD0000003728_S0000113	AND YOU TURN ON A LIGHT <PERIOD> AND MAYBE IN THE LITTLE ENTRYWAY THE LIGHT GOES ON <COMMA>	6	3.9500122	POD0000003728_S0000113.wav
POD0000006180_S0000013	AND NICK SCHROCK WORKED ON CORE INFRASTRUCTURE AT FACEBOOK <PERIOD>	17	3.1599998	POD0000006180_S0000013.wav
POD0000000888_S0000217	PLEASE SEND ME ANOTHER EMAIL I'M KRISTA TIPPETT <PERIOD>	6	3.6099854	POD0000000888_S0000217.wav
AUD0000000708_S0000457	BRADLEY UNDERNEATH <COMMA> AND AT THE SAME INSTANT THE WIEROO FASTENED HIS LONG TALONS ABOUT THE OTHER'S WINDPIPE <PERIOD>	28	6.540039	AUD0000000708_S0000457.wav
AUD0000001383_S0002174	I CAN'T GET THE RIGHTS OF IT <COMMA> YOU BEING HERE ON SOUTH WATER <COMMA> TRADIN' AND ALL <PERIOD>	28	4.5996094	AUD0000001383_S0002174.wav
AUD0000000378_S0001308	JUST TO SHOW YOU VAINGLORIOUS CHAPS WHAT JUST WHAT RICKETTS WAS GOING TO SHOW THE ASSEMBLED GATHERING THE WORLD WILL NEVER BE ABLE TO DO MORE THAN GUESS <COMMA>	28	10.439941	AUD0000000378_S0001308.wav
YOU0000003094_S0002478	MY ANSWER IS YES <PERIOD>	12	1.5	YOU0000003094_S0002478.wav
POD0000002993_S0000357	MANY OF THE SO-CALLED RADICALS WERE MEMBERS OF THE AFRO-AMERICAN TEACHERS ASSOCIATION <COMMA>	6	4.4799805	POD0000002993_S0000357.wav
YOU0000004032_S0000278	MUCH OF THIS <COMMA> ACCORDING TO SCHOLARS AND SENEGALESE THEMSELVES <COMMA> IS ATTRIBUTED TO THE UNIQUE NATURE OF THE SUFI ORDERS AND THEIR HISTORICAL SIGNIFICANCE AS POWERFUL BROKERS BETWEEN THE STATE AND THEIR DISCIPLES <PERIOD>	2	14.290039	YOU0000004032_S0000278.wav
YOU0000000171_S0001706	AND THE WORST OF THAT ANTICIPATORY TENSION WAS OVER <PERIOD>	21	4.7700195	YOU0000000171_S0001706.wav
YOU0000005070_S0000030	AS OF TWO THOUSAND AND EIGHTEEN <COMMA> THREE THOUSAND NINE HUNDRED AND FIFTY FIVE ULTRA HIGH NET WORTH PARISIANS WORTH AT LEAST THIRTY MILLION DOLLARS RESIDED IN THE CITY <PERIOD>	12	9.369995	YOU0000005070_S0000030.wav
POD0000001160_S0000324	THERE'S NO RIGHT WAY TO PRAY OR A WRONG WAY TO PRAY <PERIOD> THAT'S ANOTHER GREAT INSIGHT OF IGNATIAN SPIRITUALITY <PERIOD>	6	4.5898438	POD0000001160_S0000324.wav
AUD0000001137_S0001764	EACH SO SOVEREIGN THAT I CAN DETECT NO SUPERIORITY IN EITHER <COMMA>	28	6.600586	AUD0000001137_S0001764.wav
POD0000005268_S0000026	WHICH WAS LITERALLY A RITUAL MEN'S GROUP <COMMA>	18	2.880005	POD0000005268_S0000026.wav
AUD0000001872_S0000576	AND DOESN'T SHE TRAIN THOSE LITTLE PEOPLE <EXCLAMATIONPOINT>	28	2.7600098	AUD0000001872_S0000576.wav
